Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method,Year,Month,operating_profit
Foot Locker,1185732,2021-10-07,Southeast,South Carolina,Charleston,Women's Apparel,$56.00 ,225,"$12,600 ",8190,65%,Online,2021,10,8190
Foot Locker,1185732,2021-11-06,Southeast,South Carolina,Charleston,Men's Street Footwear,$50.00 ,278,"$13,900 ",7923,57%,Online,2021,11,7923
Foot Locker,1185732,2021-11-06,Southeast,South Carolina,Charleston,Men's Athletic Footwear,$44.00 ,188,"$8,272 ",3722,45%,Online,2021,11,3722
Foot Locker,1185732,2021-11-06,Southeast,South Carolina,Charleston,Women's Street Footwear,$43.00 ,202,"$8,686 ",3040,35%,Online,2021,11,3040
Foot Locker,1185732,2021-11-06,Southeast,South Carolina,Charleston,Women's Athletic Footwear,$53.00 ,225,"$11,925 ",5009,42%,Online,2021,11,5009
Foot Locker,1185732,2021-11-06,Southeast,South Carolina,Charleston,Men's Apparel,$66.00 ,196,"$12,936 ",6080,47%,Online,2021,11,6080
Foot Locker,1185732,2021-11-06,Southeast,South Carolina,Charleston,Women's Apparel,$74.00 ,206,"$15,244 ",9604,63%,Online,2021,11,9604
Foot Locker,1185732,2021-12-05,Southeast,South Carolina,Charleston,Men's Street Footwear,$67.00 ,290,"$19,430 ",11658,60%,Online,2021,12,11658
Foot Locker,1185732,2021-12-05,Southeast,South Carolina,Charleston,Men's Athletic Footwear,$58.00 ,219,"$12,702 ",5716,45%,Online,2021,12,5716
Sports Direct,1185732,2021-12-05,Southeast,South Carolina,Charleston,Women's Street Footwear,$56.00 ,215,"$12,040 ",4214,35%,Online,2021,12,4214
Sports Direct,1185732,2021-12-05,Southeast,South Carolina,Charleston,Women's Athletic Footwear,$59.00 ,194,"$11,446 ",5151,45%,Online,2021,12,5151
Sports Direct,1185732,2021-12-05,Southeast,South Carolina,Charleston,Men's Apparel,$66.00 ,225,"$14,850 ",6683,45%,Online,2021,12,6683
Sports Direct,1185732,2021-12-05,Southeast,South Carolina,Charleston,Women's Apparel,$68.00 ,228,"$15,504 ",9302,60%,Online,2021,12,9302
Sports Direct,1185732,2021-01-06,Southeast,South Carolina,Charleston,Men's Street Footwear,$33.00 ,231,"$7,623 ",3812,50%,Online,2021,1,3812
Sports Direct,1185732,2021-01-06,Southeast,South Carolina,Charleston,Men's Athletic Footwear,$34.00 ,181,"$6,154 ",3077,50%,Online,2021,1,3077
Sports Direct,1185732,2021-01-06,Southeast,South Carolina,Charleston,Women's Street Footwear,$24.00 ,189,"$4,536 ",2449,54%,Online,2021,1,2449
Sports Direct,1185732,2021-01-06,Southeast,South Carolina,Charleston,Women's Athletic Footwear,$29.00 ,173,"$5,017 ",2759,55%,Online,2021,1,2759
Sports Direct,1185732,2021-01-06,Southeast,South Carolina,Charleston,Men's Apparel,$42.00 ,156,"$6,552 ",3014,46%,Online,2021,1,3014
Sports Direct,1185732,2021-01-06,Southeast,South Carolina,Charleston,Women's Apparel,$34.00 ,196,"$6,664 ",4265,64%,Online,2021,1,4265
Sports Direct,1185732,2021-02-04,Southeast,South Carolina,Charleston,Men's Street Footwear,$34.00 ,263,"$8,942 ",4471,50%,Online,2021,2,4471
Sports Direct,1185732,2021-02-04,Southeast,South Carolina,Charleston,Men's Athletic Footwear,$34.00 ,188,"$6,392 ",3068,48%,Online,2021,2,3068
Sports Direct,1185732,2021-02-04,Southeast,South Carolina,Charleston,Women's Street Footwear,$23.00 ,169,"$3,887 ",2138,55%,Online,2021,2,2138
Sports Direct,1185732,2021-02-04,Southeast,North Carolina,Charlotte,Women's Athletic Footwear,$29.00 ,142,"$4,118 ",2059,50%,Online,2021,2,2059
Sports Direct,1185732,2021-02-04,Southeast,North Carolina,Charlotte,Men's Apparel,$44.00 ,180,"$7,920 ",3960,50%,Online,2021,2,3960
Sports Direct,1185732,2021-02-04,Southeast,North Carolina,Charlotte,Women's Apparel,$29.00 ,203,"$5,887 ",3532,60%,Online,2021,2,3532
Sports Direct,1185732,2021-03-02,Southeast,North Carolina,Charlotte,Men's Street Footwear,$28.00 ,276,"$7,728 ",4173,54%,Online,2021,3,4173
Sports Direct,1185732,2021-03-02,Southeast,North Carolina,Charlotte,Men's Athletic Footwear,$29.00 ,150,"$4,350 ",1958,45%,Online,2021,3,1958
Sports Direct,1185732,2021-03-02,Southeast,North Carolina,Charlotte,Women's Street Footwear,$19.00 ,181,"$3,439 ",1788,52%,Online,2021,3,1788
Sports Direct,1185732,2021-03-02,Southeast,North Carolina,Charlotte,Women's Athletic Footwear,$25.00 ,124,"$3,100 ",1674,54%,Online,2021,3,1674
Sports Direct,1185732,2021-03-02,Southeast,North Carolina,Charlotte,Men's Apparel,$37.00 ,158,"$5,846 ",2631,45%,Online,2021,3,2631
Sports Direct,1185732,2021-03-02,Southeast,North Carolina,Charlotte,Women's Apparel,$27.00 ,169,"$4,563 ",2829,62%,Online,2021,3,2829
Sports Direct,1185732,2021-04-03,Southeast,North Carolina,Charlotte,Men's Street Footwear,$27.00 ,263,"$7,101 ",3835,54%,Online,2021,4,3835
Sports Direct,1185732,2021-04-03,Southeast,North Carolina,Charlotte,Men's Athletic Footwear,$28.00 ,155,"$4,340 ",2040,47%,Online,2021,4,2040
Sports Direct,1185732,2021-04-03,Southeast,North Carolina,Charlotte,Women's Street Footwear,$20.00 ,144,"$2,880 ",1584,55%,Online,2021,4,1584
Sports Direct,1185732,2021-04-03,Southeast,North Carolina,Charlotte,Women's Athletic Footwear,$24.00 ,140,"$3,360 ",1814,54%,Online,2021,4,1814
Sports Direct,1185732,2021-04-03,Southeast,North Carolina,Charlotte,Men's Apparel,$42.00 ,131,"$5,502 ",2751,50%,Online,2021,4,2751
Sports Direct,1185732,2021-04-03,Southeast,North Carolina,Charlotte,Women's Apparel,$32.00 ,189,"$6,048 ",3689,61%,Online,2021,4,3689
Sports Direct,1185732,2021-05-02,Southeast,North Carolina,Charlotte,Men's Street Footwear,$41.00 ,246,"$10,086 ",5547,55%,Online,2021,5,5547
Sports Direct,1185732,2021-05-02,Southeast,North Carolina,Charlotte,Men's Athletic Footwear,$42.00 ,182,"$7,644 ",3516,46%,Online,2021,5,3516
Sports Direct,1185732,2021-05-02,Southeast,North Carolina,Charlotte,Women's Street Footwear,$37.00 ,169,"$6,253 ",3314,53%,Online,2021,5,3314
Sports Direct,1185732,2021-05-02,Southeast,North Carolina,Charlotte,Women's Athletic Footwear,$38.00 ,150,"$5,700 ",3078,54%,Online,2021,5,3078
Sports Direct,1185732,2021-05-02,Southeast,North Carolina,Charlotte,Men's Apparel,$46.00 ,150,"$6,900 ",3381,49%,Online,2021,5,3381
Sports Direct,1185732,2021-05-02,Southeast,North Carolina,Charlotte,Women's Apparel,$51.00 ,203,"$10,353 ",6419,62%,Online,2021,5,6419
Sports Direct,1185732,2021-06-04,Southeast,North Carolina,Charlotte,Men's Street Footwear,$46.00 ,238,"$10,948 ",6021,55%,Online,2021,6,6021
Sports Direct,1185732,2021-06-04,Southeast,North Carolina,Charlotte,Men's Athletic Footwear,$42.00 ,182,"$7,644 ",3593,47%,Online,2021,6,3593
Sports Direct,1185732,2021-06-04,Southeast,North Carolina,Charlotte,Women's Street Footwear,$47.00 ,169,"$7,943 ",4289,54%,Online,2021,6,4289
Sports Direct,1185732,2021-06-04,Southeast,North Carolina,Charlotte,Women's Athletic Footwear,$49.00 ,169,"$8,281 ",4223,51%,Online,2021,6,4223
Sports Direct,1185732,2021-06-04,Southeast,North Carolina,Charlotte,Men's Apparel,$61.00 ,163,"$9,943 ",4872,49%,Online,2021,6,4872
Sports Direct,1185732,2021-06-04,Southeast,North Carolina,Charlotte,Women's Apparel,$67.00 ,231,"$15,477 ",9286,60%,Online,2021,6,9286
Sports Direct,1185732,2021-07-02,Southeast,North Carolina,Charlotte,Men's Street Footwear,$60.00 ,294,"$17,640 ",8820,50%,Online,2021,7,8820
Sports Direct,1185732,2021-07-02,Southeast,North Carolina,Charlotte,Men's Athletic Footwear,$58.00 ,224,"$12,992 ",6496,50%,Online,2021,7,6496
Sports Direct,1185732,2021-07-02,Southeast,North Carolina,Charlotte,Women's Street Footwear,$53.00 ,196,"$10,388 ",5713,55%,Online,2021,7,5713
Sports Direct,1185732,2021-07-02,Southeast,North Carolina,Charlotte,Women's Athletic Footwear,$52.00 ,203,"$10,556 ",5384,51%,Online,2021,7,5384
Sports Direct,1185732,2021-07-02,Southeast,North Carolina,Charlotte,Men's Apparel,$59.00 ,182,"$10,738 ",5262,49%,Online,2021,7,5262
Sports Direct,1185732,2021-07-02,Southeast,North Carolina,Charlotte,Women's Apparel,$64.00 ,263,"$16,832 ",10604,63%,Online,2021,7,10604
Sports Direct,1185732,2021-08-03,Southeast,North Carolina,Charlotte,Men's Street Footwear,$61.00 ,308,"$18,788 ",9958,53%,Online,2021,8,9958
Sports Direct,1185732,2021-08-03,Southeast,North Carolina,Charlotte,Men's Athletic Footwear,$58.00 ,200,"$11,600 ",5220,45%,Online,2021,8,5220
Sports Direct,1185732,2021-08-03,Southeast,North Carolina,Charlotte,Women's Street Footwear,$54.00 ,210,"$11,340 ",6010,53%,Online,2021,8,6010
Sports Direct,1185732,2021-08-03,Southeast,North Carolina,Charlotte,Women's Athletic Footwear,$44.00 ,182,"$8,008 ",4244,53%,Online,2021,8,4244
Sports Direct,1185732,2021-08-03,Southeast,North Carolina,Charlotte,Men's Apparel,$53.00 ,176,"$9,328 ",4477,48%,Online,2021,8,4477
Sports Direct,1185732,2021-08-03,Southeast,North Carolina,Charlotte,Women's Apparel,$54.00 ,231,"$12,474 ",7983,64%,Online,2021,8,7983
Sports Direct,1185732,2021-09-02,Southeast,North Carolina,Charlotte,Men's Street Footwear,$53.00 ,250,"$13,250 ",6890,52%,Online,2021,9,6890
Sports Direct,1185732,2021-09-02,Southeast,North Carolina,Charlotte,Men's Athletic Footwear,$49.00 ,181,"$8,869 ",4435,50%,Online,2021,9,4435
Sports Direct,1185732,2021-09-02,Southeast,North Carolina,Charlotte,Women's Street Footwear,$28.00 ,175,"$4,900 ",2499,51%,Online,2021,9,2499
Sports Direct,1185732,2021-09-02,Southeast,North Carolina,Charlotte,Women's Athletic Footwear,$28.00 ,150,"$4,200 ",2100,50%,Online,2021,9,2100
Sports Direct,1185732,2021-09-02,Southeast,North Carolina,Charlotte,Men's Apparel,$38.00 ,156,"$5,928 ",2727,46%,Online,2021,9,2727
Sports Direct,1185732,2021-09-02,Southeast,North Carolina,Charlotte,Women's Apparel,$41.00 ,203,"$8,323 ",5077,61%,Online,2021,9,5077
Sports Direct,1185732,2021-10-04,Southeast,North Carolina,Charlotte,Men's Street Footwear,$42.00 ,245,"$10,290 ",5557,54%,Online,2021,10,5557
Sports Direct,1185732,2021-10-04,Southeast,North Carolina,Charlotte,Men's Athletic Footwear,$33.00 ,196,"$6,468 ",2975,46%,Online,2021,10,2975
Sports Direct,1185732,2021-10-04,Southeast,North Carolina,Charlotte,Women's Street Footwear,$34.00 ,150,"$5,100 ",2601,51%,Online,2021,10,2601
Sports Direct,1185732,2021-10-04,Southeast,North Carolina,Charlotte,Women's Athletic Footwear,$34.00 ,160,"$5,440 ",2938,54%,Online,2021,10,2938
Sports Direct,1185732,2021-10-04,Southeast,North Carolina,Charlotte,Men's Apparel,$42.00 ,149,"$6,258 ",2941,47%,Online,2021,10,2941
Sports Direct,1185732,2021-10-04,Southeast,North Carolina,Charlotte,Women's Apparel,$48.00 ,176,"$8,448 ",5322,63%,Online,2021,10,5322
Sports Direct,1185732,2021-11-03,Southeast,North Carolina,Charlotte,Men's Street Footwear,$44.00 ,215,"$9,460 ",5203,55%,Online,2021,11,5203
Sports Direct,1185732,2021-11-03,Southeast,North Carolina,Charlotte,Men's Athletic Footwear,$32.00 ,195,"$6,240 ",2933,47%,Online,2021,11,2933
Sports Direct,1185732,2021-11-03,Southeast,North Carolina,Charlotte,Women's Street Footwear,$38.00 ,167,"$6,346 ",3427,54%,Online,2021,11,3427
Sports Direct,1185732,2021-11-03,Southeast,North Carolina,Charlotte,Women's Athletic Footwear,$55.00 ,163,"$8,965 ",4572,51%,Online,2021,11,4572
Sports Direct,1185732,2021-11-03,Southeast,North Carolina,Charlotte,Men's Apparel,$72.00 ,163,"$11,736 ",5751,49%,Online,2021,11,5751
Sports Direct,1185732,2021-11-03,Southeast,North Carolina,Charlotte,Women's Apparel,$72.00 ,210,"$15,120 ",9677,64%,Online,2021,11,9677
Sports Direct,1185732,2021-12-02,Southeast,North Carolina,Charlotte,Men's Street Footwear,$64.00 ,244,"$15,616 ",7964,51%,Online,2021,12,7964
Sports Direct,1185732,2021-12-02,Southeast,North Carolina,Charlotte,Men's Athletic Footwear,$55.00 ,202,"$11,110 ",5000,45%,Online,2021,12,5000
Amazon,1185732,2021-12-02,Southeast,North Carolina,Charlotte,Women's Street Footwear,$55.00 ,218,"$11,990 ",6115,51%,Online,2021,12,6115
Amazon,1185732,2021-12-02,Southeast,North Carolina,Charlotte,Women's Athletic Footwear,$55.00 ,196,"$10,780 ",5821,54%,Online,2021,12,5821
Amazon,1185732,2021-12-02,Southeast,North Carolina,Charlotte,Men's Apparel,$65.00 ,169,"$10,985 ",5383,49%,Online,2021,12,5383
Amazon,1185732,2021-12-02,Southeast,North Carolina,Charlotte,Women's Apparel,$69.00 ,225,"$15,525 ",10091,65%,Online,2021,12,10091
Amazon,1185732,2021-01-13,Southeast,North Carolina,Charlotte,Men's Street Footwear,$32.00 ,194,"$6,208 ",3228,52%,Online,2021,1,3228
Amazon,1185732,2021-01-13,Southeast,North Carolina,Charlotte,Men's Athletic Footwear,$33.00 ,150,"$4,950 ",2475,50%,Online,2021,1,2475
Amazon,1185732,2021-01-13,Southeast,North Carolina,Charlotte,Women's Street Footwear,$24.00 ,167,"$4,008 ",2164,54%,Online,2021,1,2164
Amazon,1185732,2021-01-13,Southeast,North Carolina,Charlotte,Women's Athletic Footwear,$29.00 ,123,"$3,567 ",1855,52%,Online,2021,1,1855
Amazon,1185732,2021-01-13,Southeast,North Carolina,Charlotte,Men's Apparel,$44.00 ,128,"$5,632 ",2816,50%,Online,2021,1,2816
Amazon,1185732,2021-01-13,Southeast,North Carolina,Charlotte,Women's Apparel,$32.00 ,173,"$5,536 ",3598,65%,Online,2021,1,3598
Amazon,1185732,2021-02-11,Southeast,North Carolina,Charlotte,Men's Street Footwear,$32.00 ,231,"$7,392 ",3696,50%,Online,2021,2,3696
Amazon,1185732,2021-02-11,Southeast,North Carolina,Charlotte,Men's Athletic Footwear,$33.00 ,143,"$4,719 ",2360,50%,Online,2021,2,2360
Amazon,1185732,2021-02-11,Southeast,North Carolina,Charlotte,Women's Street Footwear,$23.00 ,158,"$3,634 ",1817,50%,Online,2021,2,1817
Amazon,1185732,2021-02-11,Midwest,Ohio,Columbus,Women's Athletic Footwear,$29.00 ,101,"$2,929 ",1465,50%,Online,2021,2,1465
Amazon,1185732,2021-02-11,Midwest,Ohio,Columbus,Men's Apparel,$41.00 ,122,"$5,002 ",2301,46%,Online,2021,2,2301
Amazon,1185732,2021-02-11,Midwest,Ohio,Columbus,Women's Apparel,$29.00 ,143,"$4,147 ",2530,61%,Online,2021,2,2530
Amazon,1185732,2021-03-09,Midwest,Ohio,Columbus,Men's Street Footwear,$27.00 ,231,"$6,237 ",3243,52%,Online,2021,3,3243
Amazon,1185732,2021-03-09,Midwest,Ohio,Columbus,Men's Athletic Footwear,$27.00 ,126,"$3,402 ",1531,45%,Online,2021,3,1531
Amazon,1185732,2021-03-09,Midwest,Ohio,Columbus,Women's Street Footwear,$20.00 ,124,"$2,480 ",1314,53%,Online,2021,3,1314
Amazon,1185732,2021-03-09,Midwest,Ohio,Columbus,Women's Athletic Footwear,$24.00 ,98,"$2,352 ",1223,52%,Online,2021,3,1223
Amazon,1185732,2021-03-09,Midwest,Ohio,Columbus,Men's Apparel,$37.00 ,113,"$4,181 ",2049,49%,Online,2021,3,2049
Amazon,1185732,2021-03-09,Midwest,Ohio,Columbus,Women's Apparel,$28.00 ,128,"$3,584 ",2186,61%,Online,2021,3,2186
Amazon,1185732,2021-04-10,Midwest,Ohio,Columbus,Men's Street Footwear,$28.00 ,218,"$6,104 ",3357,55%,Online,2021,4,3357
Amazon,1185732,2021-04-10,Midwest,Ohio,Columbus,Men's Athletic Footwear,$28.00 ,111,"$3,108 ",1523,49%,Online,2021,4,1523
Amazon,1185732,2021-04-10,Midwest,Ohio,Columbus,Women's Street Footwear,$19.00 ,106,"$2,014 ",1067,53%,Online,2021,4,1067
Amazon,1185732,2021-04-10,Midwest,Ohio,Columbus,Women's Athletic Footwear,$24.00 ,102,"$2,448 ",1224,50%,Online,2021,4,1224
Amazon,1185732,2021-04-10,Midwest,Ohio,Columbus,Men's Apparel,$42.00 ,101,"$4,242 ",1994,47%,Online,2021,4,1994
Amazon,1185732,2021-04-10,Midwest,Ohio,Columbus,Women's Apparel,$34.00 ,137,"$4,658 ",3028,65%,Online,2021,4,3028
Amazon,1185732,2021-05-09,Midwest,Ohio,Columbus,Men's Street Footwear,$42.00 ,207,"$8,694 ",4347,50%,Online,2021,5,4347
Amazon,1185732,2021-05-09,Midwest,Ohio,Columbus,Men's Athletic Footwear,$44.00 ,135,"$5,940 ",2911,49%,Online,2021,5,2911
Amazon,1185732,2021-05-09,Midwest,Ohio,Columbus,Women's Street Footwear,$39.00 ,143,"$5,577 ",2844,51%,Online,2021,5,2844
Amazon,1185732,2021-05-09,Midwest,Ohio,Columbus,Women's Athletic Footwear,$38.00 ,123,"$4,674 ",2571,55%,Online,2021,5,2571
Amazon,1185732,2021-05-09,Midwest,Ohio,Columbus,Men's Apparel,$49.00 ,126,"$6,174 ",2840,46%,Online,2021,5,2840
Amazon,1185732,2021-05-09,Midwest,Ohio,Columbus,Women's Apparel,$53.00 ,143,"$7,579 ",4851,64%,Online,2021,5,4851
Amazon,1185732,2021-06-11,Midwest,Ohio,Columbus,Men's Street Footwear,$49.00 ,232,"$11,368 ",6025,53%,Online,2021,6,6025
Amazon,1185732,2021-06-11,Midwest,Ohio,Columbus,Men's Athletic Footwear,$41.00 ,138,"$5,658 ",2603,46%,Online,2021,6,2603
Amazon,1185732,2021-06-11,Midwest,Ohio,Columbus,Women's Street Footwear,$49.00 ,142,"$6,958 ",3757,54%,Online,2021,6,3757
Amazon,1185732,2021-06-11,Midwest,Ohio,Columbus,Women's Athletic Footwear,$49.00 ,140,"$6,860 ",3499,51%,Online,2021,6,3499
Amazon,1185732,2021-06-11,Midwest,Ohio,Columbus,Men's Apparel,$62.00 ,150,"$9,300 ",4371,47%,Online,2021,6,4371
Amazon,1185732,2021-06-11,Midwest,Ohio,Columbus,Women's Apparel,$64.00 ,196,"$12,544 ",7777,62%,Online,2021,6,7777
Amazon,1185732,2021-07-09,Midwest,Ohio,Columbus,Men's Street Footwear,$63.00 ,252,"$15,876 ",8256,52%,Online,2021,7,8256
Amazon,1185732,2021-07-09,Midwest,Ohio,Columbus,Men's Athletic Footwear,$56.00 ,195,"$10,920 ",5132,47%,Online,2021,7,5132
Amazon,1185732,2021-07-09,Midwest,Ohio,Columbus,Women's Street Footwear,$51.00 ,173,"$8,823 ",4500,51%,Online,2021,7,4500
Amazon,1185732,2021-07-09,Midwest,Ohio,Columbus,Women's Athletic Footwear,$53.00 ,152,"$8,056 ",4350,54%,Online,2021,7,4350
Amazon,1185732,2021-07-09,Midwest,Ohio,Columbus,Men's Apparel,$59.00 ,154,"$9,086 ",4180,46%,Online,2021,7,4180
Amazon,1185732,2021-07-09,Midwest,Ohio,Columbus,Women's Apparel,$69.00 ,181,"$12,489 ",7868,63%,Online,2021,7,7868
Amazon,1185732,2021-08-10,Midwest,Ohio,Columbus,Men's Street Footwear,$61.00 ,228,"$13,908 ",6954,50%,Online,2021,8,6954
Amazon,1185732,2021-08-10,Midwest,Ohio,Columbus,Men's Athletic Footwear,$58.00 ,195,"$11,310 ",5203,46%,Online,2021,8,5203
Amazon,1185732,2021-08-10,Midwest,Ohio,Columbus,Women's Street Footwear,$53.00 ,150,"$7,950 ",4055,51%,Online,2021,8,4055
Amazon,1185732,2021-08-10,Midwest,Ohio,Columbus,Women's Athletic Footwear,$41.00 ,158,"$6,478 ",3304,51%,Online,2021,8,3304
Amazon,1185732,2021-08-10,Midwest,Ohio,Columbus,Men's Apparel,$50.00 ,135,"$6,750 ",3308,49%,Online,2021,8,3308
Amazon,1185732,2021-08-10,Midwest,Ohio,Columbus,Women's Apparel,$54.00 ,169,"$9,126 ",5567,61%,Online,2021,8,5567
Amazon,1185732,2021-09-09,Midwest,Ohio,Columbus,Men's Street Footwear,$50.00 ,225,"$11,250 ",6075,54%,Online,2021,9,6075
Amazon,1185732,2021-09-09,Midwest,Ohio,Columbus,Men's Athletic Footwear,$47.00 ,173,"$8,131 ",3822,47%,Online,2021,9,3822
Amazon,1185732,2021-09-09,Midwest,Ohio,Columbus,Women's Street Footwear,$23.00 ,138,"$3,174 ",1746,55%,Online,2021,9,1746
Amazon,1185732,2021-09-09,Midwest,Ohio,Columbus,Women's Athletic Footwear,$24.00 ,113,"$2,712 ",1383,51%,Online,2021,9,1383
Amazon,1185732,2021-09-09,Midwest,Ohio,Columbus,Men's Apparel,$32.00 ,122,"$3,904 ",1874,48%,Online,2021,9,1874
Amazon,1185732,2021-09-09,Midwest,Ohio,Columbus,Women's Apparel,$37.00 ,138,"$5,106 ",3166,62%,Online,2021,9,3166
Amazon,1185732,2021-10-11,Midwest,Ohio,Columbus,Men's Street Footwear,$36.00 ,210,"$7,560 ",3931,52%,Online,2021,10,3931
Amazon,1185732,2021-10-11,Midwest,Ohio,Columbus,Men's Athletic Footwear,$29.00 ,138,"$4,002 ",1881,47%,Online,2021,10,1881
Amazon,1185732,2021-10-11,Midwest,Ohio,Columbus,Women's Street Footwear,$27.00 ,106,"$2,862 ",1517,53%,Online,2021,10,1517
Amazon,1185732,2021-10-11,Midwest,Ohio,Columbus,Women's Athletic Footwear,$29.00 ,112,"$3,248 ",1656,51%,Online,2021,10,1656
Amazon,1185732,2021-10-11,Midwest,Ohio,Columbus,Men's Apparel,$37.00 ,116,"$4,292 ",1974,46%,Online,2021,10,1974
Amazon,1185732,2021-10-11,Midwest,Ohio,Columbus,Women's Apparel,$38.00 ,147,"$5,586 ",3519,63%,Online,2021,10,3519
Amazon,1185732,2021-11-10,Midwest,Ohio,Columbus,Men's Street Footwear,$34.00 ,169,"$5,746 ",2988,52%,Online,2021,11,2988
Amazon,1185732,2021-11-10,Midwest,Ohio,Columbus,Men's Athletic Footwear,$24.00 ,140,"$3,360 ",1512,45%,Online,2021,11,1512
Amazon,1185732,2021-11-10,Midwest,Ohio,Columbus,Women's Street Footwear,$32.00 ,116,"$3,712 ",1856,50%,Online,2021,11,1856
Amazon,1185732,2021-11-10,Midwest,Ohio,Columbus,Women's Athletic Footwear,$59.00 ,135,"$7,965 ",3983,50%,Online,2021,11,3983
Amazon,1185732,2021-11-10,Midwest,Ohio,Columbus,Men's Apparel,$76.00 ,138,"$10,488 ",5139,49%,Online,2021,11,5139
Amazon,1185732,2021-11-10,Midwest,Ohio,Columbus,Women's Apparel,$74.00 ,167,"$12,358 ",7909,64%,Online,2021,11,7909
Amazon,1185732,2021-12-09,Midwest,Ohio,Columbus,Men's Street Footwear,$70.00 ,231,"$16,170 ",8085,50%,Online,2021,12,8085
Amazon,1185732,2021-12-09,Midwest,Ohio,Columbus,Men's Athletic Footwear,$60.00 ,181,"$10,860 ",5104,47%,Online,2021,12,5104
West Gear,1185732,2021-12-09,Midwest,Ohio,Columbus,Women's Street Footwear,$59.00 ,161,"$9,499 ",4939,52%,Online,2021,12,4939
West Gear,1185732,2021-12-09,Midwest,Ohio,Columbus,Women's Athletic Footwear,$63.00 ,147,"$9,261 ",4631,50%,Online,2021,12,4631
West Gear,1185732,2021-12-09,Midwest,Ohio,Columbus,Men's Apparel,$68.00 ,142,"$9,656 ",4731,49%,Online,2021,12,4731
West Gear,1185732,2021-12-09,Midwest,Ohio,Columbus,Women's Apparel,$74.00 ,156,"$11,544 ",6926,60%,Online,2021,12,6926
Amazon,1185732,2021-01-22,Midwest,Ohio,Columbus,Men's Street Footwear,$37.00 ,135,"$4,995 ",2697,54%,Online,2021,1,2697
Amazon,1185732,2021-01-22,Midwest,Ohio,Columbus,Men's Athletic Footwear,$38.00 ,78,"$2,964 ",1393,47%,Online,2021,1,1393
Amazon,1185732,2021-01-22,Midwest,Ohio,Columbus,Women's Street Footwear,$28.00 ,75,"$2,100 ",1092,52%,Online,2021,1,1092
Amazon,1185732,2021-01-22,Midwest,Ohio,Columbus,Women's Athletic Footwear,$34.00 ,42,"$1,428 ",714,50%,Online,2021,1,714
Amazon,1185732,2021-01-22,Midwest,Ohio,Columbus,Men's Apparel,$46.00 ,52,"$2,392 ",1124,47%,Online,2021,1,1124
Amazon,1185732,2021-01-22,Midwest,Ohio,Columbus,Women's Apparel,$37.00 ,81,"$2,997 ",1618,54%,Online,2021,1,1618
Amazon,1185732,2021-02-22,Midwest,Ohio,Columbus,Men's Street Footwear,$38.00 ,138,"$5,244 ",2779,53%,Online,2021,2,2779
Amazon,1185732,2021-02-22,Midwest,Ohio,Columbus,Men's Athletic Footwear,$38.00 ,58,"$2,204 ",1014,46%,Online,2021,2,1014
